longitud, latitud
-0.161861,51.4155
-3.18181,51.4801
-1.36823,53.0677
-0.119542,51.455
-3.24918,54.099
-2.11035,57.1445
-2.10429,52.575
-0.219687,51.5594
-4.33194,55.8472
-0.331682,51.5227
-2.96731,53.3913
-2.3269,53.4539
0.176099,51.5756
-4.32449,55.8909
-2.60446,51.4556
-0.137968,51.462
-1.51138,54.9927
-0.079554,51.3102
0.023978,51.5463
-0.568198,51.4225
-0.308192,51.5964
-2.71776,53.7789
-0.229324,51.5379
0.57699,51.5668
-2.29649,51.7495
-0.287223,51.4321
-0.091181,51.3619
-0.242353,51.5066
-1.55938,53.798
-2.34966,53.4937
-2.38927,53.5226
-1.31169,53.6908
1.72064,52.659
-3.29726,51.4074
-1.1573,53.1387
-0.398548,51.5192
-1.90175,52.4837
0.212602,51.5218
-2.17375,52.6011
-0.187854,51.6053
-1.85295,53.726
-3.31309,55.9407
-1.57087,53.7878
-1.17114,52.9323
-1.89328,53.7227
-2.34903,53.5634
-0.616742,51.5391
-2.00705,50.716
-0.15635,51.4131
-3.83862,55.7317
-1.74128,51.5676
-0.17964,51.5109
-2.43148,53.5941
-0.328623,53.749
-3.20125,51.5238
-0.409744,54.2857
-3.38052,51.6794
1.42612,51.3548
-3.15998,51.4883
-2.4881,51.2877
-0.143602,51.5218
-0.091683,51.4741
-4.20235,51.6868
-0.198826,51.5324
-0.010076,51.4268
-0.704329,51.6385
-0.9906,51.4562
-0.270288,52.5534
-0.090744,51.5724
-2.08838,52.5108
0.136629,52.2082
-1.53812,52.2917
1.41848,51.3719
-2.14568,52.9956
-1.98402,52.6088
-2.88295,54.0639
0.532328,51.3784
0.573182,50.8804
0.221907,51.553
-2.47655,51.4599
-0.226494,51.755
-1.23374,51.7366
-0.241236,52.5938
0.045349,51.5758
-2.40229,51.3793
-1.50358,53.6895
-1.96771,52.4907
-1.60254,54.9251
-1.99524,52.623
-0.593764,51.5314
-3.02641,53.1848
-2.32652,53.4243
-1.49752,51.2193
-1.09594,50.8499
-0.346308,51.5925
-2.96945,53.0545
-1.87557,52.4729
-0.061175,53.569
-0.191684,51.3668
-1.12915,52.9337
-1.8295,52.4703
-0.20848,51.7708
-3.19998,51.4813
-0.038454,51.5702
-3.01393,53.3661
-1.64133,54.9846
-3.07458,52.9684
-1.67842,54.6651
-1.19385,53.1747
-0.094502,51.4859
-1.86987,52.4576
0.555307,50.8707
0.608973,51.3413
-2.28419,53.508
-3.09042,51.0279
0.034122,51.5377
0.643196,51.8021
-1.58151,53.8014
-1.55708,53.1345
-1.5837,55.0123
-0.065132,51.3835
-4.24554,55.8698
-4.21859,55.7672
-3.01905,53.0321
-0.097342,51.5215
-3.03092,53.8196
0.19077,51.5175
-0.087894,53.5358
-0.6092,51.4885
-1.34833,50.9339
-2.27313,53.4988
-1.89728,52.6331
-4.29991,55.8513
-0.775389,51.3389
-2.17216,53.4705
-2.12517,53.0654
-1.88239,52.4541
0.127262,51.7565
-3.05037,53.8138
-1.18443,52.5961
-0.100618,51.001
-0.344051,51.5354
-1.55603,53.7705
-4.11167,51.2073
-1.45553,51.2109
-1.33914,54.5827
-0.200678,51.3609
1.39981,51.2226
-2.59991,51.4274
-4.32033,55.8883
0.782356,51.5315
-0.420853,54.2764
-0.750438,52.0418
-0.072425,51.5756
-2.70468,53.7591
-0.058379,51.5631
-0.075105,51.5361
-2.66093,53.5903
0.5901,50.8804
-1.78753,52.4733
-0.173127,51.5332
0.0654,52.5619
-0.095586,51.5048
-0.350557,53.7621
-2.88752,53.1841
-1.4226,54.9055
0.522758,51.8767
-3.02606,53.3957
0.008992,51.4647
-3.03214,53.4231
-4.34634,55.8237
-2.89454,53.5639
-0.377764,51.6982
-2.35267,51.3918
1.17287,51.0783
-2.94993,53.4416
-1.68838,54.9835
1.38498,51.3891
-0.29075,51.511
-1.83555,53.6401
-1.83968,52.4638
-0.241572,50.8313
-2.01369,52.5758
-1.39145,50.9454
-4.29532,55.8005
0.143774,51.5419
-0.164362,51.5146
0.108466,51.5331
-0.376947,51.4415
0.149814,52.1812
-3.04545,53.383
-0.348822,53.7561
-1.61207,54.9731
-0.591335,51.2499
0.890948,51.1279
-3.24563,51.4124
-0.416272,51.565
-1.5675,53.7906
-2.18448,53.0092
0.550114,51.88
-2.06361,52.6074
-1.72287,53.7786
1.3613,52.643
-2.18739,53.4396
-2.59327,51.5033
-1.35647,50.9634
0.400648,51.4161
-0.411864,51.5093
-1.4805,53.3487
-2.41971,53.5655
0.526138,51.3312
-0.045128,51.6635
-0.263825,52.5826
-0.263674,51.5977
-1.42609,54.9018
-0.262063,51.5983
-1.82757,53.6698
-1.07978,50.8118
-0.291694,51.4665
0.131294,51.5588
-1.29878,54.5267
-2.94943,53.412
-2.13114,52.4237
-1.48868,50.9188
-1.56357,54.5168
0.24948,50.807
-0.17174,51.4959
-0.246497,51.3422
-0.163708,51.1717
-2.94042,54.9126
-1.83584,52.5864
-1.83432,52.4408
-3.21926,54.1214
-4.16587,50.3835
-5.02814,51.7177
-0.093251,51.4745
-3.20984,51.6685
-0.183191,51.3963
-2.26309,51.8353
-2.09884,53.4906
-2.11341,53.6404
1.14492,52.0507
0.436115,51.5716
-1.64057,54.9658
-3.18067,53.3903
1.29672,52.6375
0.471914,51.7311
-0.356642,51.426
-1.14881,52.6439
-2.99742,51.5765
-1.35214,50.9672
-0.282356,51.6
-0.102361,51.5152
-2.001,52.4564
0.295055,50.7754
-0.052566,51.635
-0.395076,51.6915
-1.38441,54.9043
-1.34541,53.4496
-1.24112,54.6948
-1.8616,53.722
-0.080957,51.5169
-0.015962,51.4271
0.496996,51.3946
-1.56638,54.9944
-0.116968,51.5559
-2.28411,53.5414
-1.82996,52.5029
-3.01047,51.566
-1.81262,52.5606
-1.16675,53.1603
-1.54836,52.7824
-1.18083,52.6313
-0.033875,51.6127
-2.19087,53.5099
-0.430719,51.4176
-4.30597,55.8214
-4.13429,51.6794
-1.52808,55.1147
-0.183847,50.8294
-0.15292,51.58
-2.33496,53.5217
0.141883,51.5907
-1.54063,54.9085
-0.142899,51.4186
-1.3822,50.9017
-1.23962,52.7681
-3.03802,53.4052
-4.27229,55.8352
-1.77281,52.4999
-0.070552,51.4732
-0.32859,51.4694
-1.6823,53.8661
-3.21932,51.5043
-0.549096,51.4308
-2.16164,52.5591
-0.272879,51.5986
-2.21486,53.4836
-0.920009,52.2413
-2.38838,53.8699
-2.16723,53.4821
-2.2561,53.425
-1.75019,51.5737
-1.3093,51.0612
-2.36613,51.3684
-3.23528,51.7847
-0.22496,51.6499
-1.71532,53.7286
-0.480419,52.14
-0.950404,53.3225
-0.40488,51.4534
-1.55897,52.4068
1.28019,52.6517
-1.54667,53.7943
-2.55111,51.4597
-2.30664,53.7972
-0.814508,52.2487
-2.18674,53.0507
-3.92554,51.6621
-0.053196,51.6304
-4.2374,57.4804
-3.13808,51.5227
1.5688,52.4619
-1.33765,50.9145
0.560161,51.2693
-2.54623,53.5177
-0.02606,51.7195
-1.48449,51.7942
-0.287688,52.6217
-1.95563,52.4925
-1.96904,52.4941
-2.27027,53.4994
-1.47526,52.4365
-0.054921,51.4988
-1.32194,53.4763
-2.17142,53.0248
-0.615317,51.5623
-0.389063,51.4407
0.527136,51.2658
-1.15895,54.5565
0.257583,51.4782
-3.03802,53.8793
-1.06736,53.9809
-0.132247,51.447
-1.50465,53.9972
0.059276,50.7973
-2.28274,53.4712
-4.30155,55.9006
-0.377687,51.6518
-1.38336,54.9115
-2.35024,53.4904
-1.56853,53.7792
-1.96935,52.4631
-1.49737,52.4073
-3.20914,55.9498
-3.20777,54.1105
-2.73028,53.4418
-1.28523,53.4285
-0.649689,52.9217
-0.105544,51.5427
-1.7724,52.4939
-0.010313,51.5074
-0.132503,51.4901
-3.41371,50.6195
0.085491,51.7619
-2.49647,53.7379
-2.78345,53.4514
-0.216898,51.5238
-5.21663,50.2398
-1.94973,52.7598
-3.43919,51.6001
-3.40432,56.0239
-1.99097,52.5728
-4.30576,55.8529
0.038726,51.5406
-2.62181,53.5397
-3.16492,55.9756
-1.56874,54.9487
-0.758801,51.3365
-3.27759,51.7841
-1.54557,54.6914
-0.111559,51.5333
-2.22981,53.0133
-2.30168,53.5708
-1.6942,52.6417
-0.728047,52.48
-1.8791,52.4725
-2.13172,52.5677
-0.12028,51.5176
-1.61265,55.0099
-0.106561,53.5537
-0.454941,51.8919
-0.275019,51.6069
-2.41182,53.452
-2.08171,52.4909
-1.49357,53.9924
-1.6577,53.7873
-1.4656,53.4595
-0.28366,53.7582
1.15209,51.8124
-1.3745,50.9251
-0.028392,52.9762
-0.155516,51.5088
-2.25816,53.094
-4.28142,55.8302
-3.56413,54.5382
-1.71352,53.7252
-2.10343,52.4579
0.710623,51.5499
-0.076524,51.5742
-0.258201,51.3289
-1.37898,53.9339
-0.916831,51.4411
-1.15757,53.1404
-4.23994,55.8753
-2.72988,52.0439
-0.126172,51.4372
0.656153,51.5583
-3.83542,53.3272
-1.56176,53.7739
-2.95406,53.4244
-0.335408,51.5075
0.506328,51.2681
-3.92722,56.1357
-3.18101,51.477
0.881824,51.3139
-1.57899,55.1331
-0.236993,51.8499
-0.378544,51.5426
-3.40343,56.0126
-2.17323,53.0282
-0.238751,51.3944
-2.99984,53.4705
-2.23865,53.4809
0.499454,51.2682
-0.093012,51.5009
-2.44405,53.1926
0.099241,51.5708
-4.15696,50.3856
-3.08496,53.1684
-3.08769,54.1865
-2.70229,53.7615
-0.862059,51.4218
-1.9499,52.091
-1.66892,54.6504
-2.10048,53.5465
1.16477,51.081
-1.56877,54.5364
-1.81865,52.4939
-4.18669,50.4019
-1.70633,53.8001
-1.58492,54.7729
-2.10392,52.79
-1.54598,53.7312
-4.15226,50.3687
-0.194692,51.6004
-1.78273,51.5574
-2.30396,53.5946
-1.88572,50.7512
-0.397593,51.5423
-0.264693,51.5065
-1.76721,53.7738
-1.20024,53.1451
-2.36084,51.3895
-2.59736,53.4001
-1.83427,53.8122
-1.14344,52.9562
-3.1378,55.9091
-1.89597,52.4994
-2.90542,53.4155
-2.57647,53.412
-0.681941,53.5711
-1.8264,50.7303
-0.377102,50.8134
-2.3885,53.4552
-0.422713,51.4664
-1.85084,53.7648
-0.380396,53.7436
-3.18961,50.797
-1.52702,54.1363
-0.127391,51.6358
-3.04217,53.427
-2.33456,53.3744
-4.78481,55.6337
-0.121055,51.3866
-1.38472,53.7921
-0.115204,51.6369
0.076682,51.4335
-1.77524,52.4571
-0.426807,50.8254
-1.16368,50.8114
-2.67565,53.3386
-1.80169,53.6359
-1.37328,52.5325
-0.019965,51.5108
-1.51649,52.4065
-0.135364,50.8487
-0.072742,51.5511
-0.321767,51.5689
-1.62628,52.8069
-0.594768,52.2861
-0.951369,53.6316
-1.87159,52.4231
-0.059252,51.4986
-0.787096,51.238
-0.093147,51.3975
0.521318,51.2747
-0.134987,50.8225
-0.309834,53.7561
-3.483,51.7303
-0.200755,51.6333
-2.22522,51.4286
-1.45212,52.9019
-2.04097,52.5494
-1.42688,54.9883
-0.103713,51.434
-1.06046,53.493
-2.73334,52.0595
-0.179696,51.5854
-2.97984,53.4063
0.045487,51.4727
-1.21763,54.5285
-1.54535,53.7756
-3.48435,56.3984
-3.21388,55.9477
-3.47135,55.9342
0.477283,51.7234
-2.21254,53.5622
-0.196843,51.1144
-0.618749,51.5109
-1.24079,51.6097
0.122689,51.4141
-0.691183,51.6032
-1.95195,52.491
-3.49509,55.8771
0.006528,51.5463
-0.195427,51.4944
-1.50192,53.3676
-0.195036,51.3656
-0.721775,51.9886
0.055379,51.5197
-1.91986,52.4849
-1.26442,52.3598
-0.191879,51.5512
-2.41778,53.5682
-0.278379,53.7575
-0.010533,51.7599
-2.93319,53.4193
-2.02176,52.4925
-2.26112,53.4833
-1.61052,53.8005
-1.27014,54.608
-1.18669,52.9915
-1.70237,54.9927
-3.14504,51.5355
1.24417,52.6405
0.521171,51.382
-0.623651,50.7948
-0.421288,51.8901
-2.05885,52.4711
-4.17422,55.8521
0.294812,51.4767
-0.598349,51.7105
-0.176633,52.35
-0.261109,53.7716
-2.26514,53.4759
-0.190665,51.5782
-0.160031,51.4611
-2.47668,53.704
0.24473,50.8234
-2.12972,52.5918
-0.384668,51.5122
-2.19822,52.1987
-0.161688,51.1181
-1.93473,52.4866
-1.13119,52.9803
-4.16081,50.3866
-1.07665,50.8193
-0.236996,51.3765
-1.35212,50.9175
-1.52869,53.6782
-4.22798,55.8395
-0.218979,51.9274
-0.49773,52.6573
-2.06087,52.334
-2.10407,57.1442
-0.516011,51.4307
-1.24638,52.9343
-1.28997,50.7009
-0.681511,53.5559
-2.73864,51.1275
-2.24038,53.0393
-4.01011,51.6388
-2.02676,52.4618
-2.01337,52.5081
-1.07218,52.6405
-1.7135,53.7947
-0.726855,51.6598
0.58307,50.8587
-0.211203,51.0977
-1.96448,52.4848
-3.47336,56.4076
-0.463003,51.527
-3.58749,54.5506
-1.39343,52.9201
-1.06933,50.7948
-2.8585,53.4168
-2.61604,51.4607
-1.83909,52.4639
-1.33895,53.4678
-0.163692,51.5348
-1.50053,53.6778
-0.265851,52.5462
-2.86056,54.0601
-1.89032,50.7226
-0.09631,51.5704
-0.21964,51.4978
0.429349,52.7689
-3.01095,51.8279
-0.390407,51.513
-0.135834,51.5355
-0.183342,50.8388
-1.73964,53.791
1.14793,52.0436
-0.357219,53.7508
-3.4879,51.6458
-1.79808,53.758
-2.17407,52.4955
-0.734991,51.6428
-1.98806,52.3962
-0.085468,51.6052
-0.206418,51.5667
-2.87557,53.1926
-1.594,52.289
-2.58254,51.4414
-0.157347,50.828
-3.92278,56.1402
-1.89028,50.7976
-1.75574,51.5882
-1.53591,52.2922
-1.85547,52.4942
-2.24528,53.4802
-2.352,53.7392
0.524943,51.3878
-2.32305,53.5025
-0.142905,51.5531
-1.25838,52.37
-0.127387,51.418
-3.61624,55.0688
-2.43525,53.0773
-4.16127,50.406
1.19464,52.6872
-1.47483,52.5223
1.403,51.2231
0.433287,50.845
-0.107119,51.5221
-0.171455,51.4958
-1.56851,53.7815
-2.14186,53.555
-2.62885,50.9456
-0.255383,50.8418
-1.9765,52.5888
-1.5043,53.7313
-2.64205,53.551
-0.426296,51.8882
-4.42258,55.8224
-0.184902,51.4619
-0.421382,51.4507
-1.17146,54.5268
-1.64118,54.9845
-2.57272,53.4689
-0.767938,51.9887
-3.38896,51.7612
-1.86103,52.4141
-1.62363,54.9397
-0.345636,51.5712
-0.07559,51.5485
-1.94947,52.4763
0.148406,51.4841
-1.84039,52.4692
-0.154307,52.7789
-2.30048,53.4876
-1.78958,53.7905
1.34428,51.9581
-1.8254,52.4651
-0.471082,52.1353
-0.257336,51.5822
-0.173249,51.3968
0.613628,51.5514
-0.072516,51.5734
-1.45166,53.3835
-1.52825,53.7985
-1.2469,53.426
-0.058243,51.563
-1.26441,53.1261
-4.28393,55.8594
-0.868692,52.2493
-2.5789,51.4952
-0.005933,51.5351
-0.376769,51.5358
-1.18474,52.9688
-0.242825,51.3368
-2.57942,51.5015
-2.79754,53.5523
-1.53131,52.9064
-3.05306,53.3989
0.175455,51.4804
-1.23818,51.7481
-1.97246,52.4383
-1.9979,52.5908
-1.86059,52.4601
-3.01148,53.8829
-1.48955,51.2154
0.000349,51.5896
-2.09957,51.9201
-0.396998,51.6535
-2.65607,51.4919
-0.652725,53.5733
-0.35592,51.4781
-1.48446,53.3822
-1.77445,53.8086
-0.495924,52.0006
-1.92054,52.4305
0.681947,51.7291
-0.160555,51.5017
-2.18147,53.4627
-0.014509,51.4241
-0.413351,51.6696
-2.1229,53.2633
-0.428486,54.2938
-1.77884,51.5564
-2.0509,53.4835
1.19326,52.035
-1.37468,50.9961
-1.30533,54.5324
0.150465,51.4483
-1.54919,53.7994
0.038549,51.6076
-0.132412,50.8301
-2.36086,53.4803
-1.31585,53.7234
-0.732829,51.4141
-4.16862,50.4007
-1.68727,53.7297
-3.53559,50.4635
-0.100182,51.5156
-0.333379,51.5039
-2.88512,53.1912
-2.16675,53.0112
-1.06726,54.6104
-1.15647,50.8097
-2.15326,53.6177
1.72504,52.589
-2.57339,51.9268
-2.21374,51.8638
-1.09278,53.9547
-2.16193,52.5977
-3.18062,50.8007
-3.12684,55.9613
-1.13396,52.6627
-2.14014,53.538
-2.22053,51.8577
-0.018025,53.5519
-3.01334,53.9219
-1.94305,52.3149
-0.406915,51.5479
-1.79244,51.0716
-2.21555,52.9941
0.871351,51.123
-2.0041,52.555
-1.48319,53.6721
-3.47777,55.8927
-1.46696,53.3985
-1.00025,50.8604
-3.47155,51.4126
-0.294654,51.4914
-2.35015,53.4972
-0.126795,51.6081
-2.26026,53.4652
-0.115927,51.5287
-2.22558,53.5437
-2.43791,53.0896
-2.96269,53.413
-4.00142,51.6187
-4.33483,55.8395
0.634755,51.8067
-2.20223,53.4583
-1.30132,50.7567
-3.58081,55.0679
-0.823758,51.4067
-0.051408,51.419
-0.046022,51.5619
-0.094216,51.6205
-1.37938,50.9429
-0.087528,51.5252
-0.422057,51.5229
-1.82508,52.5433
-0.125741,51.4969
-0.372998,50.8171
-3.46896,56.0656
-0.093852,51.4808
-2.73394,52.0603
-0.376086,51.5104
-0.371263,51.488
-1.24306,54.6741
-1.52136,52.932
-0.149891,52.7852
-0.0481,51.4932
-1.83382,51.5515
-3.45756,56.4138
-0.263697,51.5213
-2.13935,53.3894
-0.994913,51.4564
-4.0625,55.7669
-2.96931,53.4332
-0.018674,52.9835
1.56366,52.453
-0.015324,51.6042
-1.22588,51.7394
-3.00786,56.4852
-0.894726,52.2686
-3.19859,51.5047
-1.85593,52.4432
-2.26697,53.4067
-1.4034,50.9124
1.26241,52.6512
1.38604,51.3899
0.711124,51.5413
-4.28031,55.8658
-2.04638,52.5139
-2.47219,53.7356
0.253599,52.0233
-0.073793,51.5091
-0.450594,53.7275
-0.060394,51.3766
-0.267188,52.2083
-2.17928,53.0487
-3.18834,55.966
-2.66253,53.7313
-1.34619,53.4184
-1.14878,50.8033
-4.15915,51.6729
-0.001515,51.5471
-1.85877,50.7539
-2.25926,53.45
-2.4813,53.7102
-1.91999,50.7694
-0.763399,51.6345
-1.80417,53.8184
-2.90885,53.4142
0.231556,51.4466
-1.33012,54.5851
-1.56886,52.4173
-1.0696,50.803
0.598183,51.6044
-1.58692,54.8048
0.090037,51.5746
0.160813,51.5515
-2.29646,53.4949
-0.809855,52.2583
-1.99273,52.6155
-2.8922,53.4958
-2.1842,53.5027
-2.09732,53.486
0.12204,52.2031
-0.16392,51.6473
0.530859,51.2814
-2.33349,53.5645
-3.34643,55.891
-1.91912,52.4852
-0.330317,51.2996
-4.46305,55.8363
-0.453938,51.4924
-1.79152,51.5604
-0.293328,51.5962
-1.7834,53.7819
-1.08926,51.279
-0.019606,51.4459
-2.73599,51.1316
-2.97783,53.3125
-3.31331,51.5861
-2.50319,53.2069
-4.69432,55.9354
-2.93119,54.8911
-1.64976,54.9508
-0.816942,52.2618
-2.34536,53.3903
-3.52652,50.4884
-1.19859,54.53
0.207075,51.5536
-1.39016,53.2581
-2.18039,53.3867
-0.767499,51.3173
-1.47457,50.9329
-0.136806,51.4623
-1.90941,52.4818
-1.98575,51.3528
-2.15596,53.53
-3.17946,55.9429
0.644445,51.7987
-0.23532,51.5133
-1.20701,52.9802
-3.99888,55.7915
0.4112,52.757
-0.094211,51.3477
-2.24018,51.8657
-2.49979,51.4791
-2.0974,52.5265
-2.3571,53.4817
1.13001,51.7995
1.72795,52.6475
-2.06163,52.4562
-2.31048,53.5976
-1.17885,52.9963
0.50886,51.3566
0.652881,51.5542
-1.76723,53.7962
-0.294912,51.5308
-1.43401,54.3349
-0.033906,51.5217
-3.45092,51.6146
-4.16264,50.4084
0.377122,51.4837
-0.839271,52.2877
-1.04988,53.5414
-0.357806,51.5098
-2.06274,52.5134
-3.17948,53.391
-2.47489,53.7062
-2.24477,53.4954
-2.59043,53.5079
-0.182714,50.833
-0.234373,51.7684
1.73594,52.4845
-0.111179,51.5181
-1.55526,53.7998
-2.15701,53.61
-2.38232,53.7721
-0.165805,51.1981
-1.77642,53.7239
-0.307419,51.4112
-2.11961,52.4549
-1.83781,52.4515
-2.11286,57.1529
-3.93212,51.6229
-0.46376,51.5259
-2.58983,51.4487
-3.22456,54.1093
0.062569,51.446
-2.91069,51.3596
-2.82334,53.3412
-1.78119,50.7319
-2.11231,53.4563
-0.711041,51.6158
0.580419,51.3698
-2.60909,51.4689
-4.32736,55.8908
-0.124414,51.445
0.026116,51.5425
-0.772293,53.3974
-1.68023,54.6521
-1.64149,52.8153
-2.96817,56.4825
-1.4946,53.7564
-0.198886,51.5236
-2.09874,52.9922
-1.46443,50.9236
1.11609,52.5692
-3.88596,51.6943
-0.041447,51.5106
-0.606146,51.196
-1.87129,52.4263
0.035079,51.4524
-2.29163,53.6034
-1.75236,54.9725
0.066587,51.4903
-1.14545,52.6039
-2.58293,53.4116
-2.37935,53.3067
-2.1987,51.8459
-2.11144,53.5268
-3.46689,55.9348
-1.67129,54.6649
-1.10906,52.9919
-2.20817,53.5324
0.480951,51.7269
0.081191,51.5768
-0.243181,51.5338
0.121669,51.5008
-1.45248,52.885
-1.1936,54.5716
0.070115,51.5586
0.427934,52.7568
-1.14152,52.6165
-0.05554,51.5587
-1.2729,51.4075
-0.446708,51.5652
-1.82139,52.4007
-0.755236,50.8303
1.74168,52.4705
-1.14785,53.517
-1.85642,53.6865
-0.324013,51.7509
-3.05753,52.8612
-0.61609,53.5667
-1.46939,52.9235
-1.71517,53.7946
-0.017655,51.6137
-0.241978,52.5863
-4.29681,55.8934
-3.14676,51.5064
-0.109995,51.6127
-2.26731,53.5328
-0.042174,51.5104
-1.77319,53.8455
-2.58496,53.3949
-0.375475,51.5438
-1.87326,52.4566
-2.96834,53.397
-1.46211,52.3935
-2.22806,51.8535
-0.071103,51.4021
-4.02626,55.861
-4.43803,55.9239
-2.09604,51.9027
0.420308,52.7716
-0.095851,51.3705
-2.25785,53.4657
-0.104345,51.5125
-2.52694,53.263
-0.466231,51.9103
-0.26504,52.6004
-1.73796,53.7926
-1.69752,53.8641
-1.35756,53.4327
-1.80653,53.835
-2.60968,53.4829
-2.88781,53.79
0.081424,51.3669
-3.00366,53.3446
-2.28923,53.5172
-1.49084,52.8829
-3.03355,52.8648
-2.36244,53.4005
-0.174905,51.514
-3.41,56.039
-1.10678,53.0085
-2.41201,53.6122
-0.983602,50.8484
-0.049243,51.5373
-2.98886,53.4064
0.698784,51.5497
-0.390717,51.4755
-2.22853,53.4759
-1.9845,52.5061
-0.1821,51.6481
-4.71959,55.6511
-2.65435,51.2107
-1.90893,52.4261
-0.02033,51.5888
-0.187308,51.4412
-1.76106,53.7339
-2.06085,52.5328
-1.54755,54.5272
-1.18552,53.1485
-2.22511,53.455
-2.68514,53.7608
-0.094468,51.5938
-3.78619,51.597
-0.063904,51.6165
-0.016932,51.4512
-0.341424,51.6393
-1.92539,52.5218
1.4156,51.3408
-0.113985,51.4256
-2.02187,52.6951
-0.268736,51.4911
-1.45868,55.0645
-2.49181,50.6119
-1.31932,53.7247
-0.439055,51.46
-3.02535,53.3787
-2.98364,53.4081
-0.114176,51.5606
-1.17186,54.5757
-0.415117,51.4404
-2.00085,52.3893
-0.190625,51.4774
-4.32197,55.8167
-1.88739,52.4528
-0.41119,52.9921
-2.94201,51.346
-1.22913,52.7746
-0.224729,51.5151
-0.02829,51.5383
-0.578955,53.2142
-0.305044,51.7313
1.40609,51.383
-0.02281,51.5682
-1.43743,52.9337
-3.94472,51.6373
0.33491,53.1445
-0.097305,51.4428
-0.046104,51.4422
-2.6035,51.5248
-2.95468,53.4652
-2.4572,53.5835
-1.1522,52.9799
-2.51883,53.4973
-1.78303,53.6485
-1.66269,52.8175
-0.03499,51.5434
-4.30952,51.8564
-1.85813,52.4477
-0.065289,51.4921
0.010261,51.595
-1.41565,50.8542
-0.100119,50.9922
-3.11267,51.5209
-1.21307,51.7344
-0.3944,51.5142
-0.095016,51.5979
-2.22812,53.4283
-1.43209,50.9275
-2.0939,52.6144
-2.13546,52.5848
-0.057948,51.5597
0.717635,52.2543
-2.10314,52.4611
-3.04882,53.782
-0.277916,51.4921
-1.27963,51.8107
-0.110671,51.485
-0.130868,51.5124
-0.195713,50.8274
-1.90133,52.4057
0.585113,51.3358
1.2695,51.9347
-1.95385,52.0859
-1.43989,50.9178
-0.042719,51.4439
-0.010419,51.4421
0.094194,51.5677
-1.43877,54.9761
-1.16561,52.2573
-0.748581,52.0561
-1.56629,54.9737
-2.10724,57.1538
-2.08309,51.8921
-2.91321,53.4492
-0.208618,51.5731
-2.30712,53.4461
-1.77515,53.6787
-0.0122,51.4342
-0.722987,52.0176
-1.15324,54.5487
-1.24425,52.9375
0.323732,50.7987
0.45893,51.7347
-1.65984,54.9588
-0.29388,51.3847
-2.73231,53.7776
-1.97439,50.6101
-0.104953,51.5916
-1.21015,52.9225
-0.183959,52.3289
-0.102713,51.5657
-1.4768,53.3319
-2.2328,53.4848
-0.4127,51.8782
0.577599,51.3426
0.355534,51.4422
-2.07347,53.5484
-2.16759,52.4954
0.29847,50.8103
-2.23639,53.48
-2.69785,53.7862
-2.9945,53.4158
-1.91297,52.5414
-1.45539,53.3627
-2.79513,54.0259
-1.54568,52.7694
-2.26156,53.4569
0.275975,53.3165
-4.0704,51.085
-0.29762,51.7708
-0.276304,51.5081
-3.00611,53.4999
-0.077537,51.5023
-0.41547,51.372
0.153183,52.1964
-0.142763,51.5389
-2.6839,53.4693
-1.72806,52.4471
-2.75897,53.3705
-1.56898,50.7575
-0.187834,51.3697
0.118504,51.448
-2.93205,53.4433
-0.17965,51.5468
-1.53343,54.0016
-1.43477,50.9182
-3.44814,51.7132
-0.267103,51.4011
-1.42648,52.8844
-1.15653,52.6578
-0.140911,51.6126
-0.096058,51.362
-1.60974,54.9713
-3.03014,53.8866
-1.7678,51.0617
-2.73249,52.0429
0.50656,51.3881
-4.14625,50.3944
-2.20501,51.3168
-1.1916,53.1353
-2.00041,52.7042
-2.11382,53.4562
-0.202033,51.6558
0.096907,51.6047
-2.92053,54.8952
-1.28019,51.812
-1.19532,53.0002
-3.94306,51.6253
-1.41555,53.5172
-1.17833,52.5991
-0.046709,51.4347
-4.32191,51.8433
-2.14359,53.0384
-0.105206,51.3805
-2.66132,53.5479
-0.953909,50.8486
-2.97583,51.1398
-2.15056,51.993
-0.422588,51.6201
-1.4836,52.9297
-0.151209,50.8432
0.00139,51.1356
-0.273153,51.5076
-0.861435,52.2524
-0.144914,50.8372
-0.18632,51.4625
-3.2535,55.9746
-1.77305,53.7873
-0.961257,53.6107
-2.25893,53.5191
-0.087866,53.5665
-1.77379,51.5569
0.731671,52.039
-1.93722,52.0768
-0.258484,51.3214
-0.339894,51.3006
-2.48735,53.5255
-1.16558,51.9069
-1.48169,53.5481
-3.01013,51.1264
-2.76766,53.4692
-0.2791,51.3803
-2.89238,53.3535
-0.123643,51.5795
-0.772424,52.0377
-3.48731,53.3174
-0.333113,51.3808
-0.237342,51.5319
-1.55146,52.393
-1.86764,50.7251
-0.163458,51.4331
0.110286,51.5631
-0.238946,51.4043
0.213887,51.5929
-1.23048,52.3611
-0.010969,51.4659
-2.10392,51.9133
-2.57013,51.4732
-0.316359,51.5825
-3.93737,56.1199
-0.054126,51.4125
-2.57825,53.5321
-0.216036,51.4831
0.244605,50.8208
-1.61109,52.8132
-2.90859,53.4513
-2.41981,53.5757
-0.260606,51.5948
-0.424029,51.4198
0.152771,51.0526
-0.216878,51.4615
-3.19109,55.9462
-4.1129,50.3944
-1.62665,54.9669
-1.23529,54.6667
-1.72382,53.7267
-4.23305,55.8667
-3.01832,53.8574
-2.08301,52.7918
-3.51328,50.3958
